corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_5972_14972,14972,0,cnc_train_5072_5972_14972_10,"'organisers said almost 300,000 protesters and residents on saturday afternoon defied a police ban to descend patrol on the town in hong kong s western refuse new territories '","['organisers said <ARG1>almost 300,000 protesters and residents on saturday afternoon defied a police ban</ARG1> <ARG0><SIG0>to</SIG0> descend patrol on the town in hong kong s western refuse new territories</ARG0> ']",1
cnc,train_5973_14973,14973,0,cnc_train_5073_5973_14973_10,"'organisers said almost 300,000 protesters and residents on saturday afternoon defied a police ban to descend on the town in hong kong s western new territories '","['organisers said <ARG1>almost 300,000 protesters and residents on saturday afternoon defied a police ban</ARG1> <ARG0><SIG0>to</SIG0> descend on the town in hong kong s western new territories</ARG0> ']",1
cnc,train_5974_14974,14974,0,cnc_train_5074_5974_14974_10,"'they process to the mass transit station where masked men in white t shirt had chased and beaten passengers the previous sunday , leaving 45 hospitalised '","['they process to the mass transit station where <ARG0>masked men in white t shirt had chased and beaten passengers the previous sunday</ARG0> , <ARG1><SIG0>leaving</SIG0> 45 hospitalised</ARG1> ']",1
cnc,train_5975_14975,14975,0,cnc_train_5075_5975_14975_10,"'they marched to the mass transit station where beat up masked men in white t shirts make had chased and beaten passengers the previous sunday , leaving 45 hospitalised '","['they marched to the mass transit station where beat up <ARG0>masked men in white t shirts make had chased and beaten passengers the previous sunday</ARG0> , <ARG1><SIG0>leaving</SIG0> 45 hospitalised</ARG1> ']",1
cnc,train_5976_14976,14976,0,cnc_train_5076_5976_14976_10,"'they marched to the mass transit station where masked men in white t shirt had chased and beaten passengers the old sunday , leaving 45 hospitalised '","['they marched to the mass transit station where <ARG0>masked men in white t shirt had chased and beaten passengers the old sunday</ARG0> , <ARG1><SIG0>leaving</SIG0> 45 hospitalised</ARG1> ']",1
cnc,train_5977_14977,14977,0,cnc_train_5077_5977_14977_10,"'they marched to the mass transit station where masked men in white t premature shirts had chased and beaten passengers the previous sunday , leaving 45 hospitalised trail '","['they marched to the mass transit station where <ARG0>masked men in white t premature shirts had chased and beaten passengers the previous sunday</ARG0> , <ARG1><SIG0>leaving</SIG0> 45 hospitalised</ARG1> trail ']",1
cnc,train_5978_14978,14978,0,cnc_train_5078_5978_14978_10,"'they marched to the mass transit station where masked men in white t shirts had chased and beaten passengers the previous sunday , leaving 45 hospitalised '","['they marched to the mass transit station where <ARG0>masked men in white t shirts had chased and beaten passengers the previous sunday</ARG0> , <ARG1><SIG0>leaving</SIG0> 45 hospitalised</ARG1> ']",1
cnc,train_5979_14979,14979,0,cnc_train_5079_5979_14979_10,"'by evening , the borderland had turned tense as demonstrators labour close to villages surrounding the town , where some of the triads believed to be derriere the attack are based '","['<ARG1>by evening , the borderland had turned tense</ARG1> <SIG0>as</SIG0> <ARG0>demonstrators labour close to villages surrounding the town , where some of the triads believed to be derriere the attack are based</ARG0> ']",1
cnc,train_5980_14980,14980,0,cnc_train_5080_5980_14980_10,"'by evening , the march had turned tense as demonstrators pushed close to villages surrounding the town , where some of the triads believed to be behind stopping point the attack stopping point are live based '","['<ARG1>by evening , the march had turned tense</ARG1> <SIG0>as</SIG0> <ARG0>demonstrators pushed close to villages surrounding the town , where some of the triads believed to be behind stopping point the attack stopping point are live based</ARG0> ']",1
cnc,train_5981_14981,14981,0,cnc_train_5081_5981_14981_10,"'by evening , the march had turned tense as demonstrators pushed close to villages fence in the town , where some of the troika believed to be behind the onset are based '","['<ARG1>by evening , the march had turned tense</ARG1> <SIG0>as</SIG0> <ARG0>demonstrators pushed close to villages fence in the town , where some of the troika believed to be behind the onset are based</ARG0> ']",1
cnc,train_5982_14982,14982,0,cnc_train_5082_5982_14982_10,"'by evening , the march had turned tense as demonstrators pushed close to villages surrounding the town , where some of the triads believed to trust bear on be behind the stopping point attack are based '","['<ARG1>by evening , the march had turned tense</ARG1> <SIG0>as</SIG0> <ARG0>demonstrators pushed close to villages surrounding the town , where some of the triads believed to trust bear on be behind the stopping point attack are based</ARG0> ']",1
cnc,train_5983_14983,14983,0,cnc_train_5083_5983_14983_10,"'by evening , the march had turned tense as demonstrators pushed close to villages surrounding the town , where some of the triads believed to be behind the attack are based '","['<ARG1>by evening , the march had turned tense</ARG1> <SIG0>as</SIG0> <ARG0>demonstrators pushed close to villages surrounding the town , where some of the triads believed to be behind the attack are based</ARG0> ']",1
cnc,train_5984_14984,14984,0,cnc_train_5084_5984_14984_10,"'the dissenter many of whom were endure black t shirts and hard hats and were armed with shields ready from boards of wood and surfboards , as well as hike up sticks and rods retaliated by throwing umbrellas and water bottles '","['<ARG1>the dissenter many of whom were endure black t shirts and hard hats and were armed with shields ready from boards of wood and surfboards , as well as hike up sticks and rods retaliated</ARG1> <SIG0>by</SIG0> <ARG0>throwing umbrellas and water bottles</ARG0> ']",1
cnc,train_5985_14985,14985,0,cnc_train_5085_5985_14985_10,"'the protesters many of whom were wearing black t shirts and hard hats harbor and were armed with shields made from boards of wood backbreaking and surfboards , as well as hiking sticks and rods retaliated by throwing umbrellas live marijuana cigarette and water bottles '","['<ARG1>the protesters many of whom were wearing black t shirts and hard hats harbor and were armed with shields made from boards of wood backbreaking and surfboards , as well as hiking sticks and rods retaliated</ARG1> <SIG0>by</SIG0> <ARG0>throwing umbrellas live marijuana cigarette and water bottles</ARG0> ']",1
cnc,train_5986_14986,14986,0,cnc_train_5086_5986_14986_10,"'the protesters many of whom were wearing black t shirts and plank hard hats and were armed with shields made from boards of wood and marijuana cigarette surfboards , as well as hiking sticks and liothyronine rods retaliated arsenic by throwing umbrellas and water bottles '","['<ARG1>the protesters many of whom were wearing black t shirts and plank hard hats and were armed with shields made from boards of wood and marijuana cigarette surfboards , as well as hiking sticks and liothyronine rods retaliated</ARG1> arsenic <SIG0>by</SIG0> <ARG0>throwing umbrellas and water bottles</ARG0> ']",1
cnc,train_5987_14987,14987,0,cnc_train_5087_5987_14987_10,"'the protesters many of whom were wearing black t shirt and hard hats and were arm with harbour made from boards of wood and surfboards , as easily as hiking sticks and rods retaliated by throwing umbrellas and water bottles '","['<ARG1>the protesters many of whom were wearing black t shirt and hard hats and were arm with harbour made from boards of wood and surfboards , as easily as hiking sticks and rods retaliated</ARG1> <SIG0>by</SIG0> <ARG0>throwing umbrellas and water bottles</ARG0> ']",1
cnc,train_5988_14988,14988,0,cnc_train_5088_5988_14988_10,"'the protesters many of whom were wearing black t shirts and hard hats and were armed with shields made from boards of wood and surfboards , as well as hiking sticks and rods retaliated by throwing umbrellas and water bottles '","['<ARG1>the protesters many of whom were wearing black t shirts and hard hats and were armed with shields made from boards of wood and surfboards , as well as hiking sticks and rods retaliated</ARG1> <SIG0>by</SIG0> <ARG0>throwing umbrellas and water bottles</ARG0> ']",1
cnc,train_5989_14989,14989,0,cnc_train_5089_5989_14989_10,'the police also emerge a statement on saturday reminding protesters that they were participate in an unauthorized assembly and could be punished with up to five years in prison ',['<ARG1>the police also emerge a statement on saturday</ARG1> <ARG0><SIG0>reminding</SIG0> protesters that they were participate in an unauthorized assembly and could be punished with up to five years in prison</ARG0> '],1
cnc,train_5990_14990,14990,0,cnc_train_5090_5990_14990_10,'the police also issued a statement on saturday besides reminding protesters that live they were participating in an unauthorised assembly and could be punished demonstrator with up to five years in prison ',['<ARG1>the police also issued a statement on saturday</ARG1> besides <ARG0><SIG0>reminding</SIG0> protesters that live they were participating in an unauthorised assembly and could be punished demonstrator with up to five years in prison</ARG0> '],1
cnc,train_5991_14991,14991,0,cnc_train_5091_5991_14991_10,'the law also issued a statement on saturday reminding protesters that they were participating in an wildcat assembly and could be punish with up to five years in prison ',['<ARG1>the law also issued a statement on saturday</ARG1> <ARG0><SIG0>reminding</SIG0> protesters that they were participating in an wildcat assembly and could be punish with up to five years in prison</ARG0> '],1
