corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_1868_10868,10868,0,cnc_train_968_1868_10868_10,'The government implemented stricter lockdown measures in response to the rising number of COVID-19 cases warning citizens that failure to comply could result in further spread of the virus and increased risk to public health.','<ARG1>The government implemented stricter lockdown measures in response to the rising number of COVID-19 cases</ARG1> <ARG0><SIG0>warning</SIG0> citizens that failure to comply could result in further spread of the virus and increased risk to public health</ARG0>.',1
cnc,train_1869_10869,10869,0,cnc_train_969_1869_10869_10,'It stated the lack of maintenance resulted in a complete shutdown of the system.','It stated <ARG0>the lack of maintenance</ARG0> <SIG0>resulted in</SIG0> <ARG1>a complete shutdown of the system.'</ARG1>,1
cnc,train_1870_10870,10870,0,cnc_train_970_1870_10870_10,"June 15, 2021 09:00 AM PST The students protested against a rise in tuition fees","June 15, 2021 09:00 AM PST <ARG1>The students protested</ARG1> <SIG0>against</SIG0> <ARG0>a rise in tuition fees</ARG0>",1
cnc,train_1871_10871,10871,0,cnc_train_971_1871_10871_10,"'Protesters marched through the streets demanding justice for the victims of police brutality, forcing city officials to address the issue in order to maintain public order.'","'Protesters marched through the streets demanding justice for the victims of police brutality, <ARG1>forcing city officials to address the issue</ARG1> <ARG0><SIG0>in order to</SIG0> maintain public order</ARG0>.'",1
cnc,train_1872_10872,10872,0,cnc_train_972_1872_10872_10,'The recent spike in COVID-19 cases  has led to increased restrictions in the affected areas.','<ARG1>The recent spike in COVID-19 cases </ARG1> has led to <ARG0><SIG0>increased restrictions</SIG0></ARG0> in the affected areas.',1
cnc,train_1873_10873,10873,0,cnc_train_973_1873_10873_10,"'“ When students study diligently , then they will achieve good grades …'","'“ <SIG0>When</SIG0> <ARG0>students study diligently</ARG0> , then <ARG1>they will achieve good grades</ARG1> …'",1
cnc,train_1874_10874,10874,0,cnc_train_974_1874_10874_10,'The professor's inspiring lecture motivated the students to study harder in order to improve their grades.','The professor's inspiring lecture <ARG1>motivated the students to study harder</ARG1> <ARG0><SIG0>in order to improve their grades</SIG0></ARG0>.',1
cnc,train_1875_10875,10875,0,cnc_train_975_1875_10875_10,"The heavy rain caused flooding in the city, resulting in widespread damage.","The heavy rain <ARG0>caused flooding in the city</ARG0>, <ARG1><SIG0>resulting in widespread damage</SIG0></ARG1>.",1
cnc,train_1876_10876,10876,0,cnc_train_976_1876_10876_10,'The heavy rain caused flooding in the city leading to several roads being closed.','<ARG1>The heavy rain caused flooding in the city</ARG1> <SIG0>leading to</SIG0> <ARG0>several roads being closed</ARG0>.',1
cnc,train_1877_10877,10877,0,cnc_train_977_1877_10877_10,"""The stock market crashed due to a global recession .""","""<ARG1>The stock market crashed</ARG1> <SIG0>due to</SIG0> <ARG0>a global recession</ARG0> .""",1
cnc,train_1878_10878,10878,0,cnc_train_978_1878_10878_10,"""The heavy rain caused the river to flood the nearby village.""","""<ARG0>The heavy rain caused</ARG0> <SIG0>the river to flood</SIG0> <ARG1>the nearby village.</ARG1>""",1
cnc,train_1879_10879,10879,0,cnc_train_979_1879_10879_10,"'To promote environmental awareness , a group of volunteers organized a beach cleanup event.'","'<ARG0><SIG0>To</SIG0> promote environmental awareness</ARG0> , <ARG1>a group of volunteers organized a beach cleanup event</ARG1>.'",1
cnc,train_1880_10880,10880,0,cnc_train_980_1880_10880_10,"'In light of recent events, protesters occupied the city center due to a proposed increase in taxes.'","'In light of recent events, <ARG1>protesters occupied the city center</ARG1> <SIG0>due to</SIG0> <ARG0>a proposed increase in taxes</ARG0>.'",1
cnc,train_1881_10881,10881,0,cnc_train_981_1881_10881_10,"'The price of petrol will continue to rise unless the government decides to implement measures to stabilize oil prices, according to industry experts.'","'<ARG1>The price of petrol will continue to rise</ARG1> <SIG0>unless</SIG0> <ARG0>the government decides to implement measures to stabilize oil prices</ARG0>, according to industry experts.'",1
cnc,train_1882_10882,10882,0,cnc_train_982_1882_10882_10,'Jim failed the test because he didn't study enough.','<ARG1>Jim failed the test</ARG1> <SIG0>because</SIG0> <ARG0>he didn't study enough</ARG0>.',1
cnc,train_1883_10883,10883,0,cnc_train_983_1883_10883_10,'John got angry because he failed the exam.','<ARG1>John got angry</ARG1> <SIG0>because</SIG0> <ARG0>he failed the exam</ARG0>.',1
cnc,train_1884_10884,10884,0,cnc_train_984_1884_10884_10,"'The increase in pollution levels results in adverse health effects, according to scientific studies.'","'<ARG0>The increase in pollution levels</ARG0> <SIG0>results in <ARG1>adverse health effects</SIG0>, according to scientific studies.'",1
cnc,train_1885_10885,10885,0,cnc_train_985_1885_10885_10,'It was only after heavy rainfall and flooding in the area that residents were forced to evacuate their homes and seek temporary shelter.','It was only after <ARG0>heavy rainfall and flooding in the area</ARG0> that <ARG1>residents were forced to evacuate their homes and seek temporary shelter</ARG1>.',1
cnc,train_1886_10886,10886,0,cnc_train_986_1886_10886_10,'A lack of rain resulted in a severe drought in the region.','<ARG0>A lack of rain resulted in </ARG0><SIG0>a severe drought</SIG0><ARG1> in the region.</ARG1>',1
cnc,train_1887_10887,10887,0,cnc_train_987_1887_10887_10,'Heavy rainfall caused severe flooding resulting in widespread property damage.','Heavy rainfall <ARG1>caused severe flooding</ARG1> <SIG0>resulting in</SIG0> <ARG0>widespread property damage</ARG0>.',1
cnc,train_1888_10888,10888,0,cnc_train_988_1888_10888_10,"'Members of the local community, united in their concerns for the environment, protested against deforestation and the destruction of natural habitats by organizing a peaceful demonstration in the city center.'","'Members of the local community, united in their concerns for the environment, <ARG0><SIG0>protested</SIG0> against deforestation and the destruction of natural habitats</ARG0> <ARG1>by organizing a peaceful demonstration in the city center</ARG1>.'",1
cnc,train_1889_10889,10889,0,cnc_train_989_1889_10889_10,"'INDUSTRY STRUGGLES TO RECOVER: Manufacturing companies facing financial difficulties, resulting in a decline in production and job losses, according to recent reports.'","'INDUSTRY STRUGGLES TO RECOVER: <ARG1>Manufacturing companies facing financial difficulties</ARG1>, <ARG0>resulting in a decline in production and job losses</ARG0>, according to recent reports.'",1
cnc,train_1890_10890,10890,0,cnc_train_990_1890_10890_10,"'Although the city has experienced protests in the past, it is the first time that demonstrators demanding police reform have taken to the streets in such large numbers.'","'Although the city has experienced protests in the past, it is the first time that <ARG1>demonstrators demanding police reform</ARG1> <SIG0>have taken to the streets</SIG0> <ARG0>in such large numbers</ARG0>.'",1
cnc,train_1891_10891,10891,0,cnc_train_991_1891_10891_10,'The highway was congested with traffic because of a major accident that occurred during rush hour.','<ARG1>The highway was congested with traffic</ARG1> <SIG0>because of</SIG0> <ARG0>a major accident that occurred during rush hour</ARG0>.',1
cnc,train_1892_10892,10892,0,cnc_train_992_1892_10892_10,"He was tired and he fell asleep after working late for several hours, she explained.","He was tired and <ARG1>he fell asleep</ARG1> <ARG0><SIG0>after working late</SIG0> for several hours</ARG0>, she explained.",1
cnc,train_1893_10893,10893,0,cnc_train_993_1893_10893_10,'The heavy rain flooded the streets and caused widespread damage to the houses and infrastructure.','<ARG0>The heavy rain flooded the streets and caused</ARG0> <ARG1><SIG0>widespread damage to the houses and infrastructure</SIG0>.',1
cnc,train_1894_10894,10894,0,cnc_train_994_1894_10894_10,"'Due to the heavy rain, the soccer match was postponed until next week.'","'<SIG0>Due to</SIG0> <ARG0>the heavy rain</ARG0>, <ARG1>the soccer match was postponed until next week</ARG1>.'",1
cnc,train_1895_10895,10895,0,cnc_train_995_1895_10895_10,"'15th November 2019 10:30 AM NEW YORK / LONDON / PARIS : Amidst growing concerns over climate change, thousands of activists took to the streets demanding stronger government action as global leaders gathered for the UN Climate Summit.'","'15th November 2019 10:30 AM NEW YORK / LONDON / PARIS : Amidst growing concerns over climate change, <ARG1>thousands of activists took to the streets</ARG1> <SIG0>demanding</SIG0> <ARG0>stronger government action</ARG0> as global leaders gathered for the UN Climate Summit.'",1
cnc,train_1896_10896,10896,0,cnc_train_996_1896_10896_10,"'I am urging everyone to recycle their waste , otherwise , we will continue to see harmful effects on the environment , "" said the environmental activist during the conference on sustainable living.","'I am urging <ARG0>everyone to recycle their waste</ARG0> , <SIG0>otherwise</SIG0> , <ARG1>we will continue to see harmful effects on the environment</ARG1> , "" said the environmental activist during the conference on sustainable living.",1
cnc,train_1897_10897,10897,0,cnc_train_997_1897_10897_10,"""The new regulations and guidelines imposing strict safety measures were introduced after the recent workplace accident.""","""<ARG1>The new regulations and guidelines</ARG1> <ARG0><SIG0>imposing strict safety measures</SIG0> were introduced after the recent workplace accident.</ARG0>""",1
cnc,train_1898_10898,10898,0,cnc_train_998_1898_10898_10,"'Following the announcement of the hike in fuel prices, commuters across the city started carpooling and using public transportation as a result of the increased cost of driving.'","'Following the announcement of the hike in fuel prices, <ARG1>commuters across the city started carpooling and using public transportation</ARG1> <SIG0>as a result of</SIG0> <ARG0>the increased cost of driving</ARG0>.'",1
cnc,train_1899_10899,10899,0,cnc_train_999_1899_10899_10,"'She warned her friends about the dangers of smoking, and if they continued to smoke, their health would deteriorate.'","'She warned her friends about the dangers of smoking, <SIG0>and</SIG0> <ARG0>if they continued to smoke</ARG0>, <ARG1>their health would deteriorate</ARG1>.'",1
cnc,train_1900_10900,10900,0,cnc_train_1000_1900_10900_10,"'After a heated argument with his boss, John decided to quit his job, leading to him starting his own successful business.'","'After a heated argument with his boss, <ARG0>John decided to quit his job</ARG0>, leading to <ARG1>him starting his own successful business</ARG1>.'",1
cnc,train_1901_10901,10901,0,cnc_train_1001_1901_10901_10,"'The students protested outside the university administration building , calling for increased funding for education.'","'<ARG1>The students protested outside the university administration building</ARG1> , <ARG0><SIG0>calling for</SIG0> increased funding for education</ARG0>.'",1
cnc,train_1902_10902,10902,0,cnc_train_1002_1902_10902_10,"'(In the wake of the recent hike in petrol prices) Protesters gathered outside the oil company headquarters and chanted slogans for hours, calling for government intervention and lower fuel costs.'","'(In the wake of the recent hike in petrol prices) <ARG1>Protesters gathered outside the oil company headquarters and chanted slogans for hours</ARG1>, <ARG0><SIG0>calling for</SIG0> government intervention and lower fuel costs</ARG0>.'",1
cnc,train_1903_10903,10903,0,cnc_train_1003_1903_10903_10,"""Due to the heavy rain that caused flooding in the city, many residents were forced to evacuate their homes and seek temporary shelter.""","""<ARG0><SIG0>Due to the heavy rain that caused flooding in the city</SIG0>, <ARG1>many residents were forced to evacuate their homes and seek temporary shelter</ARG1>.""",1
